epoch,train_loss,train_data_loss,train_phys_loss,val_rel_l2,val_mse
0,0.9025643467903137,0.9025643467903137,0.0,0.9794818162918091,0.9971749782562256
1,0.8907079100608826,0.8907079100608826,0.0,0.9720203876495361,0.9881457090377808
2,0.8788020014762878,0.8788020014762878,0.0,0.9646128416061401,0.9794260859489441
3,0.8667664527893066,0.8667664527893066,0.0,0.9571081399917603,0.970791220664978
4,0.8547857403755188,0.8547857403755188,0.0,0.9496208429336548,0.9625515937805176
