epoch,train_loss,train_data_loss,train_phys_loss,val_rel_l2,val_mse
0,1.058011770248413,1.058011770248413,0.0,0.3457910418510437,0.5198752284049988
1,1.0459682941436768,1.0459682941436768,0.0,0.34260523319244385,0.5131903290748596
2,1.0339677333831787,1.0339677333831787,0.0,0.33935075998306274,0.506557822227478
3,1.0220226049423218,1.0220226049423218,0.0,0.3360251784324646,0.49997586011886597
4,1.0100579261779785,1.0100579261779785,0.0,0.33262282609939575,0.49350616335868835
5,0.9981969594955444,0.9981969594955444,0.0,0.3291405141353607,0.48714447021484375
6,0.9864675402641296,0.9864675402641296,0.0,0.3255654573440552,0.4807495176792145
7,0.9748283624649048,0.9748283624649048,0.0,0.3218843638896942,0.4742560088634491
8,0.9631759524345398,0.9631759524345398,0.0,0.31809520721435547,0.46766841411590576
9,0.9515013694763184,0.9515013694763184,0.0,0.31421467661857605,0.4610366225242615
10,0.9398458003997803,0.9398458003997803,0.0,0.31023970246315,0.4543652832508087
11,0.9281964302062988,0.9281964302062988,0.0,0.3061652183532715,0.44767454266548157
12,0.9165400266647339,0.9165400266647339,0.0,0.30199798941612244,0.4410116672515869
13,0.9048262238502502,0.9048262238502502,0.0,0.2977575361728668,0.43440482020378113
14,0.8930940628051758,0.8930940628051758,0.0,0.29342031478881836,0.42783012986183167
15,0.8813711404800415,0.8813711404800415,0.0,0.289003849029541,0.4213161766529083
16,0.8696951866149902,0.8696951866149902,0.0,0.2844952344894409,0.4148370921611786
17,0.8579850196838379,0.8579850196838379,0.0,0.2798861265182495,0.4083697497844696
18,0.8462401032447815,0.8462401032447815,0.0,0.2751893401145935,0.4019700884819031
19,0.8344990015029907,0.8344990015029907,0.0,0.27040019631385803,0.39565974473953247
20,0.8228116631507874,0.8228116631507874,0.0,0.2655450105667114,0.3894685208797455
21,0.8111743927001953,0.8111743927001953,0.0,0.2606292963027954,0.3833971917629242
22,0.7995218634605408,0.7995218634605408,0.0,0.25566571950912476,0.37748369574546814
23,0.7878881096839905,0.7878881096839905,0.0,0.25066864490509033,0.3717341125011444
24,0.7763129472732544,0.7763129472732544,0.0,0.24563497304916382,0.36613380908966064
25,0.7647980451583862,0.7647980451583862,0.0,0.2405758798122406,0.36067521572113037
26,0.7533607482910156,0.7533607482910156,0.0,0.23550356924533844,0.3553708493709564
27,0.7420065402984619,0.7420065402984619,0.0,0.23042882978916168,0.3502311408519745
28,0.7306585907936096,0.7306585907936096,0.0,0.2253519743680954,0.34525761008262634
29,0.719314455986023,0.719314455986023,0.0,0.2202826887369156,0.3404375910758972
30,0.7080382108688354,0.7080382108688354,0.0,0.21523453295230865,0.3358035981655121
31,0.6967743635177612,0.6967743635177612,0.0,0.21022529900074005,0.3313811123371124
32,0.6855536699295044,0.6855536699295044,0.0,0.20526111125946045,0.32714858651161194
33,0.6743039488792419,0.6743039488792419,0.0,0.20034392178058624,0.32309427857398987
34,0.663048267364502,0.663048267364502,0.0,0.19547882676124573,0.3191666901111603
35,0.6517741680145264,0.6517741680145264,0.0,0.19068992137908936,0.31533437967300415
36,0.640507698059082,0.640507698059082,0.0,0.1860160231590271,0.3116077482700348
37,0.6292685270309448,0.6292685270309448,0.0,0.18156343698501587,0.3079640567302704
38,0.6180700659751892,0.6180700659751892,0.0,0.1773936152458191,0.30441924929618835
39,0.6068854331970215,0.6068854331970215,0.0,0.17352110147476196,0.3009835481643677
40,0.5958174467086792,0.5958174467086792,0.0,0.16991202533245087,0.2976123094558716
41,0.5848460793495178,0.5848460793495178,0.0,0.16652081906795502,0.2943059504032135
42,0.5739796161651611,0.5739796161651611,0.0,0.1633186787366867,0.29102975130081177
43,0.5631804466247559,0.5631804466247559,0.0,0.1603560447692871,0.287788063287735
44,0.552435040473938,0.552435040473938,0.0,0.15774179995059967,0.2845456004142761
45,0.5417233109474182,0.5417233109474182,0.0,0.15541674196720123,0.2812810242176056
46,0.531038224697113,0.531038224697113,0.0,0.1533203125,0.2779919505119324
47,0.5203820466995239,0.5203820466995239,0.0,0.15134140849113464,0.27466920018196106
48,0.5097523927688599,0.5097523927688599,0.0,0.14941394329071045,0.271311491727829
49,0.4991492033004761,0.4991492033004761,0.0,0.14750565588474274,0.26791030168533325
50,0.4885910451412201,0.4885910451412201,0.0,0.1456100046634674,0.2644489109516144
51,0.47806739807128906,0.47806739807128906,0.0,0.1437235027551651,0.2609349191188812
52,0.46758872270584106,0.46758872270584106,0.0,0.14185279607772827,0.25736120343208313
53,0.4571838080883026,0.4571838080883026,0.0,0.14001178741455078,0.2537256181240082
54,0.44683441519737244,0.44683441519737244,0.0,0.13827857375144958,0.2500177025794983
55,0.4364764094352722,0.4364764094352722,0.0,0.13660968840122223,0.24621887505054474
56,0.42614537477493286,0.42614537477493286,0.0,0.13498447835445404,0.2423311024904251
57,0.41581523418426514,0.41581523418426514,0.0,0.13341698050498962,0.23834601044654846
58,0.4055123031139374,0.4055123031139374,0.0,0.13190273940563202,0.2342519462108612
59,0.39526113867759705,0.39526113867759705,0.0,0.1304326057434082,0.23005589842796326
