epoch,train_loss,train_data_loss,train_phys_loss,val_rel_l2,val_mse
0,1.1038751602172852,1.1038751602172852,0.0,0.4145289361476898,0.648124635219574
1,1.0629860162734985,1.0629860162734985,0.0,0.40635615587234497,0.6226668357849121
2,1.0234886407852173,1.0234886407852173,0.0,0.3984505832195282,0.5983176231384277
3,0.9851275682449341,0.9851275682449341,0.0,0.39073702692985535,0.5749766230583191
4,0.9477458596229553,0.9477458596229553,0.0,0.3831835389137268,0.5525336265563965
5,0.9111418128013611,0.9111418128013611,0.0,0.37574076652526855,0.5308202505111694
6,0.8753460049629211,0.8753460049629211,0.0,0.3683846592903137,0.5098899006843567
7,0.8405172824859619,0.8405172824859619,0.0,0.3611433506011963,0.4898454248905182
8,0.8064748048782349,0.8064748048782349,0.0,0.3539731800556183,0.47046762704849243
9,0.773242712020874,0.773242712020874,0.0,0.3468467593193054,0.45149174332618713
10,0.7404271364212036,0.7404271364212036,0.0,0.3397233188152313,0.43280524015426636
11,0.7080986499786377,0.7080986499786377,0.0,0.332556813955307,0.41442012786865234
12,0.6763970255851746,0.6763970255851746,0.0,0.3253435492515564,0.3963782489299774
13,0.6450399160385132,0.6450399160385132,0.0,0.3180994987487793,0.37868523597717285
14,0.6139313578605652,0.6139313578605652,0.0,0.31079548597335815,0.36130473017692566
15,0.5831765532493591,0.5831765532493591,0.0,0.3033808767795563,0.34413063526153564
16,0.5526964664459229,0.5526964664459229,0.0,0.2958797514438629,0.3273123502731323
17,0.5225172638893127,0.5225172638893127,0.0,0.2882259488105774,0.3108118772506714
18,0.492975115776062,0.492975115776062,0.0,0.2803628146648407,0.2945595383644104
19,0.4640994369983673,0.4640994369983673,0.0,0.2722616493701935,0.2783966660499573
20,0.4356901943683624,0.4356901943683624,0.0,0.26398521661758423,0.2624484896659851
21,0.40768203139305115,0.40768203139305115,0.0,0.2555299997329712,0.2466980367898941
22,0.38007840514183044,0.38007840514183044,0.0,0.24686819314956665,0.23114363849163055
23,0.35295867919921875,0.35295867919921875,0.0,0.23805586993694305,0.21588349342346191
24,0.3264370858669281,0.3264370858669281,0.0,0.2290567010641098,0.20091170072555542
25,0.30065834522247314,0.30065834522247314,0.0,0.21984882652759552,0.18622425198554993
26,0.2756485641002655,0.2756485641002655,0.0,0.21043726801872253,0.17190389335155487
27,0.25149092078208923,0.25149092078208923,0.0,0.20087915658950806,0.15806570649147034
28,0.22832073271274567,0.22832073271274567,0.0,0.19120898842811584,0.14479787647724152
29,0.20621314644813538,0.20621314644813538,0.0,0.18144409358501434,0.13218170404434204
30,0.1853514164686203,0.1853514164686203,0.0,0.17154043912887573,0.12013165652751923
31,0.165813609957695,0.165813609957695,0.0,0.16152004897594452,0.10870487987995148
32,0.14757511019706726,0.14757511019706726,0.0,0.15141959488391876,0.0979795977473259
33,0.1306566596031189,0.1306566596031189,0.0,0.1412804126739502,0.0880100429058075
34,0.1151287853717804,0.1151287853717804,0.0,0.13114382326602936,0.07881875336170197
35,0.10104828327894211,0.10104828327894211,0.0,0.12109380960464478,0.07047314941883087
36,0.08843875676393509,0.08843875676393509,0.0,0.1112343892455101,0.06298476457595825
37,0.07734522223472595,0.07734522223472595,0.0,0.1018843948841095,0.05634329468011856
38,0.06770651042461395,0.06770651042461395,0.0,0.09383934736251831,0.050558123737573624
39,0.059486400336027145,0.059486400336027145,0.0,0.08716871589422226,0.04562435671687126
40,0.05259418860077858,0.05259418860077858,0.0,0.08175889402627945,0.04151352867484093
41,0.04695867747068405,0.04695867747068405,0.0,0.07791121304035187,0.03816993907094002
42,0.042485952377319336,0.042485952377319336,0.0,0.07552318274974823,0.0355437770485878
43,0.03906452655792236,0.03906452655792236,0.0,0.07390908151865005,0.03356848284602165
44,0.03654646873474121,0.03654646873474121,0.0,0.07294145226478577,0.03216224163770676
45,0.03479199483990669,0.03479199483990669,0.0,0.07252717763185501,0.031228341162204742
46,0.03363411873579025,0.03363411873579025,0.0,0.07292283326387405,0.030662987381219864
47,0.032921746373176575,0.032921746373176575,0.0,0.0736502856016159,0.030361982062458992
48,0.03248836100101471,0.03248836100101471,0.0,0.07450023293495178,0.030229398980736732
49,0.03221104294061661,0.03221104294061661,0.0,0.07544638961553574,0.03017241880297661
50,0.03194065019488335,0.03194065019488335,0.0,0.07631662487983704,0.030107012018561363
51,0.03158961236476898,0.03158961236476898,0.0,0.07697110623121262,0.02997472882270813
52,0.031089965254068375,0.031089965254068375,0.0,0.07733148336410522,0.029736902564764023
53,0.030420809984207153,0.030420809984207153,0.0,0.0773741751909256,0.029375264421105385
54,0.029573634266853333,0.029573634266853333,0.0,0.07709691673517227,0.0288817398250103
55,0.028564603999257088,0.028564603999257088,0.0,0.07651693373918533,0.02827276848256588
