model_name,is_physics_informed,physics_prior,capacity_name,hidden_widths,parameter_count,dataset_size,data_seed,train_seed,status,failure_reason,best_epoch,train_rel_l2,val_rel_l2,test_rel_l2,train_mse,val_mse,test_mse,runtime_seconds,diverged,nan_detected,eligible_for_fit,data_root,run_dir,config_path,history_path,checkpoint_path,metrics_path
piml,True,midpoint,tiny,"32,32",1218,256,11,303,success,,396,0.020668096840381622,0.022457996383309364,0.021723566576838493,0.001969994278624654,0.002381951780989766,0.0022411420941352844,81.89227962493896,False,False,True,/home/lucas-perrier/Documents/projects/scaling-piml/data/data_seed=11,/home/lucas-perrier/Documents/projects/scaling-piml/runs-dense/model=piml/capacity=tiny/D=256/data_seed=11/train_seed=303,/home/lucas-perrier/Documents/projects/scaling-piml/runs-dense/model=piml/capacity=tiny/D=256/data_seed=11/train_seed=303/config.yaml,/home/lucas-perrier/Documents/projects/scaling-piml/runs-dense/model=piml/capacity=tiny/D=256/data_seed=11/train_seed=303/history.csv,/home/lucas-perrier/Documents/projects/scaling-piml/runs-dense/model=piml/capacity=tiny/D=256/data_seed=11/train_seed=303/best.pt,/home/lucas-perrier/Documents/projects/scaling-piml/runs-dense/model=piml/capacity=tiny/D=256/data_seed=11/train_seed=303/metrics.json
piml,True,midpoint,tiny,"32,32",1218,256,22,101,success,,397,0.019118139520287514,0.018457746133208275,0.01821845956146717,0.0016960760112851858,0.0016876773443073034,0.001656221691519022,83.94619965553284,False,False,True,/home/lucas-perrier/Documents/projects/scaling-piml/data/data_seed=22,/home/lucas-perrier/Documents/projects/scaling-piml/runs-dense/model=piml/capacity=tiny/D=256/data_seed=22/train_seed=101,/home/lucas-perrier/Documents/projects/scaling-piml/runs-dense/model=piml/capacity=tiny/D=256/data_seed=22/train_seed=101/config.yaml,/home/lucas-perrier/Documents/projects/scaling-piml/runs-dense/model=piml/capacity=tiny/D=256/data_seed=22/train_seed=101/history.csv,/home/lucas-perrier/Documents/projects/scaling-piml/runs-dense/model=piml/capacity=tiny/D=256/data_seed=22/train_seed=101/best.pt,/home/lucas-perrier/Documents/projects/scaling-piml/runs-dense/model=piml/capacity=tiny/D=256/data_seed=22/train_seed=101/metrics.json
piml,True,midpoint,tiny,"32,32",1218,256,22,202,success,,398,0.019046422094106674,0.01923556812107563,0.0188293419778347,0.0016683782450854778,0.0017615973483771086,0.0016907008830457926,88.3974506855011,False,False,True,/home/lucas-perrier/Documents/projects/scaling-piml/data/data_seed=22,/home/lucas-perrier/Documents/projects/scaling-piml/runs-dense/model=piml/capacity=tiny/D=256/data_seed=22/train_seed=202,/home/lucas-perrier/Documents/projects/scaling-piml/runs-dense/model=piml/capacity=tiny/D=256/data_seed=22/train_seed=202/config.yaml,/home/lucas-perrier/Documents/projects/scaling-piml/runs-dense/model=piml/capacity=tiny/D=256/data_seed=22/train_seed=202/history.csv,/home/lucas-perrier/Documents/projects/scaling-piml/runs-dense/model=piml/capacity=tiny/D=256/data_seed=22/train_seed=202/best.pt,/home/lucas-perrier/Documents/projects/scaling-piml/runs-dense/model=piml/capacity=tiny/D=256/data_seed=22/train_seed=202/metrics.json
piml,True,midpoint,tiny,"32,32",1218,256,22,303,success,,398,0.02132333442568779,0.02178620919585228,0.021403895691037178,0.001943400944583118,0.002116536721587181,0.0020073598716408014,90.66386771202087,False,False,True,/home/lucas-perrier/Documents/projects/scaling-piml/data/data_seed=22,/home/lucas-perrier/Documents/projects/scaling-piml/runs-dense/model=piml/capacity=tiny/D=256/data_seed=22/train_seed=303,/home/lucas-perrier/Documents/projects/scaling-piml/runs-dense/model=piml/capacity=tiny/D=256/data_seed=22/train_seed=303/config.yaml,/home/lucas-perrier/Documents/projects/scaling-piml/runs-dense/model=piml/capacity=tiny/D=256/data_seed=22/train_seed=303/history.csv,/home/lucas-perrier/Documents/projects/scaling-piml/runs-dense/model=piml/capacity=tiny/D=256/data_seed=22/train_seed=303/best.pt,/home/lucas-perrier/Documents/projects/scaling-piml/runs-dense/model=piml/capacity=tiny/D=256/data_seed=22/train_seed=303/metrics.json
piml,True,midpoint,tiny,"32,32",1218,256,33,101,success,,393,0.018360156565904617,0.017891742289066315,0.018401604145765305,0.0015712026506662369,0.001582618453539908,0.0015603355132043362,87.83236932754517,False,False,True,/home/lucas-perrier/Documents/projects/scaling-piml/data/data_seed=33,/home/lucas-perrier/Documents/projects/scaling-piml/runs-dense/model=piml/capacity=tiny/D=256/data_seed=33/train_seed=101,/home/lucas-perrier/Documents/projects/scaling-piml/runs-dense/model=piml/capacity=tiny/D=256/data_seed=33/train_seed=101/config.yaml,/home/lucas-perrier/Documents/projects/scaling-piml/runs-dense/model=piml/capacity=tiny/D=256/data_seed=33/train_seed=101/history.csv,/home/lucas-perrier/Documents/projects/scaling-piml/runs-dense/model=piml/capacity=tiny/D=256/data_seed=33/train_seed=101/best.pt,/home/lucas-perrier/Documents/projects/scaling-piml/runs-dense/model=piml/capacity=tiny/D=256/data_seed=33/train_seed=101/metrics.json
piml,True,midpoint,tiny,"32,32",1218,256,33,202,success,,393,0.018697846680879593,0.019529638811945915,0.020144350826740265,0.001745159737765789,0.001984326634556055,0.0020169387571513653,91.64608597755432,False,False,True,/home/lucas-perrier/Documents/projects/scaling-piml/data/data_seed=33,/home/lucas-perrier/Documents/projects/scaling-piml/runs-dense/model=piml/capacity=tiny/D=256/data_seed=33/train_seed=202,/home/lucas-perrier/Documents/projects/scaling-piml/runs-dense/model=piml/capacity=tiny/D=256/data_seed=33/train_seed=202/config.yaml,/home/lucas-perrier/Documents/projects/scaling-piml/runs-dense/model=piml/capacity=tiny/D=256/data_seed=33/train_seed=202/history.csv,/home/lucas-perrier/Documents/projects/scaling-piml/runs-dense/model=piml/capacity=tiny/D=256/data_seed=33/train_seed=202/best.pt,/home/lucas-perrier/Documents/projects/scaling-piml/runs-dense/model=piml/capacity=tiny/D=256/data_seed=33/train_seed=202/metrics.json
piml,True,midpoint,tiny,"32,32",1218,256,33,303,success,,397,0.019912604242563248,0.0196909811347723,0.02046951651573181,0.0018835524097085,0.0019256891682744026,0.001990001881495118,91.13394975662231,False,False,True,/home/lucas-perrier/Documents/projects/scaling-piml/data/data_seed=33,/home/lucas-perrier/Documents/projects/scaling-piml/runs-dense/model=piml/capacity=tiny/D=256/data_seed=33/train_seed=303,/home/lucas-perrier/Documents/projects/scaling-piml/runs-dense/model=piml/capacity=tiny/D=256/data_seed=33/train_seed=303/config.yaml,/home/lucas-perrier/Documents/projects/scaling-piml/runs-dense/model=piml/capacity=tiny/D=256/data_seed=33/train_seed=303/history.csv,/home/lucas-perrier/Documents/projects/scaling-piml/runs-dense/model=piml/capacity=tiny/D=256/data_seed=33/train_seed=303/best.pt,/home/lucas-perrier/Documents/projects/scaling-piml/runs-dense/model=piml/capacity=tiny/D=256/data_seed=33/train_seed=303/metrics.json
piml,True,midpoint,tiny,"32,32",1218,384,11,101,success,,222,0.0187109112739563,0.018349409103393555,0.018099265173077583,0.001519352081231773,0.001498362165875733,0.0014846285339444876,66.34729242324829,False,False,True,/home/lucas-perrier/Documents/projects/scaling-piml/data/data_seed=11,/home/lucas-perrier/Documents/projects/scaling-piml/runs-dense/model=piml/capacity=tiny/D=384/data_seed=11/train_seed=101,/home/lucas-perrier/Documents/projects/scaling-piml/runs-dense/model=piml/capacity=tiny/D=384/data_seed=11/train_seed=101/config.yaml,/home/lucas-perrier/Documents/projects/scaling-piml/runs-dense/model=piml/capacity=tiny/D=384/data_seed=11/train_seed=101/history.csv,/home/lucas-perrier/Documents/projects/scaling-piml/runs-dense/model=piml/capacity=tiny/D=384/data_seed=11/train_seed=101/best.pt,/home/lucas-perrier/Documents/projects/scaling-piml/runs-dense/model=piml/capacity=tiny/D=384/data_seed=11/train_seed=101/metrics.json
piml,True,midpoint,tiny,"32,32",1218,384,11,202,success,,397,0.01846075989305973,0.018088174983859062,0.01799154095351696,0.0015029575442895293,0.0014975069789215922,0.0015170337865129113,102.88796520233154,False,False,True,/home/lucas-perrier/Documents/projects/scaling-piml/data/data_seed=11,/home/lucas-perrier/Documents/projects/scaling-piml/runs-dense/model=piml/capacity=tiny/D=384/data_seed=11/train_seed=202,/home/lucas-perrier/Documents/projects/scaling-piml/runs-dense/model=piml/capacity=tiny/D=384/data_seed=11/train_seed=202/config.yaml,/home/lucas-perrier/Documents/projects/scaling-piml/runs-dense/model=piml/capacity=tiny/D=384/data_seed=11/train_seed=202/history.csv,/home/lucas-perrier/Documents/projects/scaling-piml/runs-dense/model=piml/capacity=tiny/D=384/data_seed=11/train_seed=202/best.pt,/home/lucas-perrier/Documents/projects/scaling-piml/runs-dense/model=piml/capacity=tiny/D=384/data_seed=11/train_seed=202/metrics.json
piml,True,midpoint,tiny,"32,32",1218,384,11,303,success,,382,0.019720612093806267,0.01984954997897148,0.019361091777682304,0.0017049623420462012,0.0017369608394801617,0.0016758008860051632,108.05114698410034,False,False,True,/home/lucas-perrier/Documents/projects/scaling-piml/data/data_seed=11,/home/lucas-perrier/Documents/projects/scaling-piml/runs-dense/model=piml/capacity=tiny/D=384/data_seed=11/train_seed=303,/home/lucas-perrier/Documents/projects/scaling-piml/runs-dense/model=piml/capacity=tiny/D=384/data_seed=11/train_seed=303/config.yaml,/home/lucas-perrier/Documents/projects/scaling-piml/runs-dense/model=piml/capacity=tiny/D=384/data_seed=11/train_seed=303/history.csv,/home/lucas-perrier/Documents/projects/scaling-piml/runs-dense/model=piml/capacity=tiny/D=384/data_seed=11/train_seed=303/best.pt,/home/lucas-perrier/Documents/projects/scaling-piml/runs-dense/model=piml/capacity=tiny/D=384/data_seed=11/train_seed=303/metrics.json
