epoch,train_loss,train_data_loss,train_phys_loss,val_rel_l2,val_mse
0,1.2222548723220825,1.1096282005310059,1.1262669563293457,0.38141563534736633,0.5771497488021851
1,1.2036166191101074,1.0928443670272827,1.1077231168746948,0.37745943665504456,0.5671864151954651
2,1.1851915121078491,1.0762866735458374,1.0890480279922485,0.37347134947776794,0.5572735667228699
3,1.1670135259628296,1.0599545240402222,1.0705904960632324,0.3694837987422943,0.5474550127983093
4,1.1490211486816406,1.043794870376587,1.0522630214691162,0.365434855222702,0.5376005172729492
5,1.1311516761779785,1.0277564525604248,1.0339525938034058,0.36137983202934265,0.5277945399284363
6,1.1134722232818604,1.0118974447250366,1.0157482624053955,0.3572494685649872,0.5179131031036377
7,1.0958707332611084,0.9961150288581848,0.997557520866394,0.3530673682689667,0.5079993605613708
8,1.078451156616211,0.9804952144622803,0.9795592427253723,0.3488270044326782,0.4980553090572357
9,1.0612647533416748,0.9650842547416687,0.961805522441864,0.34455403685569763,0.4881344437599182
10,1.044205665588379,0.949785053730011,0.9442057609558105,0.3402179479598999,0.47815945744514465
11,1.027113676071167,0.9344703555107117,0.9264332056045532,0.33579280972480774,0.4681166410446167
12,1.0100901126861572,0.9192251563072205,0.9086495041847229,0.3313290774822235,0.4581373333930969
13,0.993239164352417,0.9041521549224854,0.8908699154853821,0.32688790559768677,0.4483124315738678
14,0.9765332937240601,0.8892213106155396,0.8731199502944946,0.3224649131298065,0.43863415718078613
15,0.9600329995155334,0.8744806051254272,0.8555238246917725,0.31802889704704285,0.4290696382522583
16,0.9436012506484985,0.8597979545593262,0.8380327224731445,0.3135547637939453,0.4195772409439087
17,0.9272510409355164,0.8451873064041138,0.8206373453140259,0.30903613567352295,0.4101034998893738
18,0.9109978675842285,0.8306629657745361,0.8033488392829895,0.3044454753398895,0.4006456732749939
19,0.8947221636772156,0.8161182403564453,0.7860391736030579,0.2997884750366211,0.39121299982070923
20,0.87849360704422,0.801622211933136,0.7687138319015503,0.2950757145881653,0.381849467754364
21,0.8623728156089783,0.7872189879417419,0.7515383958816528,0.2902821898460388,0.37257376313209534
22,0.8462594151496887,0.7728146910667419,0.7344471216201782,0.28540652990341187,0.3633858561515808
23,0.830156683921814,0.7584160566329956,0.7174059748649597,0.28043946623802185,0.35423046350479126
24,0.8141358494758606,0.7440880537033081,0.7004780173301697,0.2753807306289673,0.34510454535484314
25,0.7980744242668152,0.7297177910804749,0.6835664510726929,0.27022168040275574,0.3360007107257843
26,0.7820109128952026,0.7153451442718506,0.6666579842567444,0.26499083638191223,0.32698243856430054
27,0.7660452723503113,0.7010561227798462,0.64989173412323,0.25966519117355347,0.3180273771286011
28,0.7502074837684631,0.6868833303451538,0.6332417726516724,0.25422847270965576,0.3091180622577667
29,0.7342842817306519,0.6726351380348206,0.6164911389350891,0.24864225089550018,0.3002360761165619
