epoch,train_loss,train_data_loss,train_phys_loss,val_rel_l2,val_mse
0,1.234378457069397,1.1191506385803223,1.1522786617279053,0.3813668489456177,0.5771273374557495
1,1.2158961296081543,1.1024998426437378,1.1339622735977173,0.3774401545524597,0.5671553611755371
2,1.1974730491638184,1.0859047174453735,1.115683913230896,0.3734740912914276,0.5571668148040771
3,1.1791605949401855,1.0694118738174438,1.097487211227417,0.3694917857646942,0.5472331643104553
4,1.1609342098236084,1.053015947341919,1.0791828632354736,0.3654298484325409,0.5372369289398193
5,1.1428475379943848,1.036751627922058,1.060958743095398,0.36134466528892517,0.5272879600524902
6,1.124893069267273,1.020612120628357,1.042809247970581,0.35715585947036743,0.5172334313392639
7,1.106997013092041,1.004533052444458,1.0246392488479614,0.3529299795627594,0.5072196125984192
8,1.089192271232605,0.9885379672050476,1.0065429210662842,0.34864166378974915,0.49719399213790894
9,1.071454644203186,0.9726142883300781,0.9884032011032104,0.3443034589290619,0.4871724843978882
10,1.0537142753601074,0.9566969871520996,0.9701730012893677,0.3398780822753906,0.4770668148994446
11,1.036025881767273,0.9408385157585144,0.9518735408782959,0.33535879850387573,0.466890424489975
12,1.0184311866760254,0.9250694513320923,0.9336170554161072,0.33080410957336426,0.4567868113517761
13,1.0008059740066528,0.9092904925346375,0.9151553511619568,0.3262275755405426,0.4467940628528595
14,0.9832919836044312,0.8936256766319275,0.8966630697250366,0.3216715157032013,0.4369727373123169
15,0.9658905863761902,0.8780621886253357,0.8782841563224792,0.31709060072898865,0.4272253215312958
16,0.9485217332839966,0.8625246286392212,0.8599709272384644,0.31242635846138,0.417478084564209
17,0.9312074780464172,0.8470383882522583,0.8416906595230103,0.3077041208744049,0.4077494740486145
18,0.9139043092727661,0.8315594792366028,0.8234481811523438,0.30289822816848755,0.39799898862838745
19,0.8965402841567993,0.8160268664360046,0.8051344156265259,0.29806840419769287,0.38834524154663086
20,0.8792471885681152,0.8005493879318237,0.7869779467582703,0.29319697618484497,0.37879446148872375
21,0.8619987964630127,0.7851071357727051,0.7689165472984314,0.28825774788856506,0.3692985773086548
22,0.8447476625442505,0.769656240940094,0.7509140968322754,0.28323736786842346,0.3598485589027405
23,0.8274863958358765,0.7541923522949219,0.7329402565956116,0.27811428904533386,0.35042476654052734
24,0.8101955652236938,0.7386986613273621,0.7149689197540283,0.2729014754295349,0.34102705121040344
25,0.7927993535995483,0.7231094241142273,0.6968995332717896,0.26759496331214905,0.3316586911678314
26,0.7753766775131226,0.7074928283691406,0.6788384318351746,0.2621971368789673,0.3223434388637543
27,0.7578859925270081,0.6918140649795532,0.6607190370559692,0.25664466619491577,0.31301072239875793
28,0.7403562068939209,0.6761053204536438,0.6425086855888367,0.2509630620479584,0.3037335276603699
29,0.7228364944458008,0.6604055166244507,0.6243098974227905,0.24512611329555511,0.29450348019599915
30,0.7052950859069824,0.6446940898895264,0.6060100197792053,0.23914170265197754,0.2853078246116638
31,0.6878029108047485,0.6290263533592224,0.5877654552459717,0.23303142189979553,0.27619364857673645
32,0.6704561114311218,0.613488495349884,0.5696761012077332,0.22678983211517334,0.26716628670692444
33,0.653267502784729,0.5980973243713379,0.5517017841339111,0.22044862806797028,0.2582576870918274
34,0.6361783742904663,0.5827960968017578,0.5338228344917297,0.21400189399719238,0.2494722604751587
35,0.6192014813423157,0.5675922632217407,0.5160923004150391,0.20745354890823364,0.24082455039024353
36,0.6023431420326233,0.5524922609329224,0.49850884079933167,0.2008233219385147,0.23233826458454132
37,0.5856578946113586,0.5375411510467529,0.48116740584373474,0.19414618611335754,0.22404685616493225
