epoch,train_loss,train_data_loss,train_phys_loss,val_rel_l2,val_mse
0,1.2694023847579956,1.168866515159607,1.0053588151931763,0.3248514235019684,0.5464528799057007
1,1.227559208869934,1.130536675453186,0.9702255129814148,0.3179891109466553,0.5293291211128235
2,1.1868034601211548,1.0932292938232422,0.9357412457466125,0.31100034713745117,0.512442409992218
3,1.1472389698028564,1.0570337772369385,0.902051568031311,0.3039165139198303,0.4958595931529999
4,1.1086184978485107,1.0217134952545166,0.8690499067306519,0.29673030972480774,0.47954902052879333
5,1.0706748962402344,0.9870283007621765,0.8364659547805786,0.2894553542137146,0.46350589394569397
6,1.0332837104797363,0.9528588652610779,0.8042490482330322,0.28215014934539795,0.44783246517181396
7,0.9965510964393616,0.9192953109741211,0.7725577354431152,0.2748247981071472,0.4324607253074646
8,0.9604425430297852,0.8863030672073364,0.7413949966430664,0.2675413489341736,0.417445570230484
9,0.9251417517662048,0.8540430665016174,0.7109869718551636,0.2602393627166748,0.4027620553970337
10,0.8905264735221863,0.8224201202392578,0.6810635924339294,0.2529805302619934,0.388446182012558
11,0.8568203449249268,0.7916181087493896,0.6520223021507263,0.24583885073661804,0.3745339810848236
12,0.8240942358970642,0.7616909146308899,0.6240333318710327,0.2389032542705536,0.3611048460006714
13,0.7919896841049194,0.7323241233825684,0.5966557860374451,0.2321738749742508,0.34813252091407776
14,0.7604899406433105,0.7035056352615356,0.5698429346084595,0.22565989196300507,0.33547478914260864
15,0.7295584082603455,0.6751958131790161,0.5436259508132935,0.21938534080982208,0.3231176733970642
16,0.6992015242576599,0.6474023461341858,0.5179917216300964,0.21330733597278595,0.31103864312171936
17,0.6693438291549683,0.6200547218322754,0.49289077520370483,0.20736196637153625,0.29918548464775085
18,0.6399099826812744,0.5930781364440918,0.4683186113834381,0.20148281753063202,0.28750336170196533
19,0.6108052134513855,0.5663946866989136,0.4441055357456207,0.1955747753381729,0.27592408657073975
20,0.5820829272270203,0.5400474667549133,0.42035478353500366,0.18962612748146057,0.2644612789154053
21,0.5536920428276062,0.5139974355697632,0.39694589376449585,0.18361282348632812,0.2530672550201416
22,0.5256469249725342,0.48824459314346313,0.37402310967445374,0.17748568952083588,0.24173839390277863
23,0.4978650212287903,0.46271514892578125,0.3514987528324127,0.17122416198253632,0.23044154047966003
24,0.4703703820705414,0.43742668628692627,0.32943686842918396,0.16481634974479675,0.21922874450683594
25,0.4433411657810211,0.41254112124443054,0.3080003559589386,0.15830281376838684,0.20815153419971466
26,0.4167647957801819,0.38804522156715393,0.2871956527233124,0.15174296498298645,0.1972506195306778
27,0.3906789720058441,0.36397066712379456,0.2670831084251404,0.14522652328014374,0.18657319247722626
28,0.36515241861343384,0.34037694334983826,0.24775481224060059,0.1388874500989914,0.17615030705928802
29,0.3403148949146271,0.31737616658210754,0.22938735783100128,0.13288451731204987,0.16606558859348297
30,0.3162608742713928,0.29505836963653564,0.21202513575553894,0.12731795012950897,0.15633155405521393
31,0.2930421531200409,0.27347299456596375,0.1956915706396103,0.12223982065916061,0.1469806283712387
32,0.2707706391811371,0.25271716713905334,0.18053466081619263,0.1176152154803276,0.1380757838487625
33,0.24950139224529266,0.23284918069839478,0.16652214527130127,0.1134447455406189,0.12966054677963257
34,0.22941191494464874,0.21403732895851135,0.1537458747625351,0.10987250506877899,0.12181583791971207
35,0.21054115891456604,0.1963178813457489,0.1422327309846878,0.1072673574090004,0.11454559117555618
36,0.1929256170988083,0.17972750961780548,0.1319810301065445,0.10571296513080597,0.10788381099700928
37,0.176568865776062,0.16426871716976166,0.12300154566764832,0.10482605546712875,0.10182157158851624
38,0.1615021526813507,0.14997395873069763,0.11528194695711136,0.10446487367153168,0.09632419049739838
39,0.14775295555591583,0.13686469197273254,0.10888270288705826,0.10452140122652054,0.0913812518119812
40,0.13531216979026794,0.12492923438549042,0.10382939130067825,0.10491058230400085,0.08692644536495209
41,0.12413409352302551,0.11411953717470169,0.10014554858207703,0.10546449571847916,0.0829022228717804
42,0.1141931340098381,0.10441368818283081,0.09779444336891174,0.10605354607105255,0.0792452022433281
43,0.10543208569288254,0.09576337039470673,0.09668716788291931,0.10658390074968338,0.07590382546186447
44,0.09780151396989822,0.08812534809112549,0.09676163643598557,0.10697472095489502,0.07280290126800537
45,0.09123774617910385,0.08144140988588333,0.0979633554816246,0.10715585201978683,0.0698917955160141
46,0.08561833202838898,0.07560274004936218,0.10015590488910675,0.10708355158567429,0.0671200305223465
47,0.08083721250295639,0.07051870226860046,0.10318511724472046,0.10670006275177002,0.06445350497961044
48,0.07678159326314926,0.0660925880074501,0.10689006745815277,0.10601378977298737,0.06185479834675789
