epoch,train_loss,train_data_loss,train_phys_loss,phys_data_ratio,grad_norm,val_rel_l2,val_mse
0,1.131150722503662,1.1293503046035767,1.8004475831985474,1.5942330522773787,1.5933242631193014,0.41597092151641846,0.6253279447555542
1,1.0850176811218262,1.0832960605621338,1.7216200828552246,1.5892424476849456,1.5351398370832812,0.40645891427993774,0.5994274020195007
2,1.040558934211731,1.0389127731323242,1.6462041139602661,1.584545071090961,1.4844011806029158,0.39713090658187866,0.5746273994445801
3,0.99748694896698,0.995913028717041,1.5738922357559204,1.5803510852583644,1.4405828658211086,0.38797980546951294,0.550822377204895
4,0.95594322681427,0.9544384479522705,1.5047637224197388,1.5765958775531106,1.3998741180300451,0.37895479798316956,0.5278239846229553
5,0.9156860113143921,0.9142477512359619,1.4382809400558472,1.5731851001125792,1.367327441536846,0.3700494170188904,0.5055838227272034
6,0.8767502307891846,0.8753756880760193,1.3745648860931396,1.5702570962580467,1.3369989644622176,0.36125487089157104,0.4840806722640991
7,0.8390361070632935,0.8377227187156677,1.313374400138855,1.5677913118465021,1.311683646202274,0.35254544019699097,0.4632994830608368
8,0.8023825883865356,0.8011281490325928,1.2544362545013428,1.565837195979376,1.2915166957268596,0.34391939640045166,0.44319677352905273
9,0.7667182683944702,0.7655205726623535,1.1976778507232666,1.5645273210071178,1.2774537600830447,0.3353564739227295,0.42365583777427673
10,0.7317790985107422,0.7306363582611084,1.1427550315856934,1.5640544282595168,1.2638165476148306,0.32683372497558594,0.40459248423576355
11,0.6975396871566772,0.696449875831604,1.0897889137268066,1.5647772388867636,1.2541545792930389,0.31833353638648987,0.3859473168849945
12,0.6637992858886719,0.6627609729766846,1.0383036136627197,1.5666336069840467,1.2498408610356653,0.3098292350769043,0.3676460385322571
13,0.6305320858955383,0.6295439004898071,0.9881746768951416,1.5696676214737482,1.242574933686566,0.30134040117263794,0.3497377336025238
14,0.5978407859802246,0.5969011783599854,0.9396040439605713,1.5741366879894232,1.234121633177042,0.292859822511673,0.33221572637557983
