epoch,train_loss,train_data_loss,train_phys_loss,phys_data_ratio,grad_norm,val_rel_l2,val_mse
0,0.4469863665290177,0.44642322370782495,0.5631540827453136,1.2614802564883738,1.6938752277036706,0.08749675750732422,0.03522685542702675
1,0.07268022280186415,0.07248206250369549,0.1981600746512413,2.7339188180681,1.0485093961205427,0.07191681861877441,0.0179423987865448
2,0.019553458550944924,0.01939323451370001,0.16022411920130253,8.261856426689164,0.4630908584863987,0.061300113797187805,0.01348331943154335
3,0.017245226306840777,0.017065237741917372,0.17998860403895378,10.547090334220629,0.4311128309652377,0.029222330078482628,0.003955035004764795
4,0.009038602525833994,0.008870522782672197,0.16807974874973297,18.948122096936867,0.2600996735842904,0.025745613500475883,0.0034851464442908764
5,0.0051250027026981115,0.004969587724190205,0.1554149780422449,31.27321352750037,0.15884529685116536,0.02027183212339878,0.0027830945327878
6,0.0040723481215536594,0.0039147803909145296,0.1575677338987589,40.249443944402095,0.14782679852689168,0.01933940500020981,0.002125429455190897
7,0.0031087963725440204,0.002957672200864181,0.15112416446208954,51.09564353275311,0.13059896263809503,0.014684888534247875,0.0014702511252835393
8,0.0023578429827466607,0.0022027320082997903,0.15511099062860012,70.41754968110021,0.07587615374604487,0.013629339635372162,0.001207105116918683
9,0.0019540910434443504,0.0017996095994021744,0.15448143146932125,85.84163560843395,0.07853610947103483,0.011626899242401123,0.0009616098250262439
10,0.0016344926407327875,0.0014793964801356196,0.1550961434841156,104.83744254271687,0.05528515364706254,0.010199305601418018,0.0008375338511541486
11,0.001453372125979513,0.0012983729684492573,0.15499915368855,119.3795291915827,0.07404240710592175,0.00981048308312893,0.00073107925709337
12,0.0012399065162753686,0.0010870225523831323,0.152883967384696,140.64470608224372,0.057797830952996,0.00825425423681736,0.0005743579822592437
13,0.0010837623340194114,0.0009300439705839381,0.15371835976839066,165.28074438445844,0.04959969099578333,0.007415934465825558,0.0004811517137568444
14,0.0009696334527689032,0.0008160493598552421,0.15358409471809864,188.20441786185916,0.04057015601162889,0.006827228236943483,0.0004187223385088146
15,0.0008731774214538746,0.0007183563138823956,0.1548210997134447,215.5213182114398,0.04071878811184785,0.00626849802210927,0.00036749220453202724
16,0.0008090733172139153,0.0006553578314196784,0.1537154708057642,234.55197059715582,0.05171989432924769,0.006079260725528002,0.00037500268081203103
17,0.0007444731963914819,0.0005905867510591634,0.1538864430040121,260.5653491684851,0.045393492361973986,0.00604201527312398,0.00031125961686484516
18,0.0006972531955398154,0.0005431392892205622,0.15411389991641045,283.7465507928422,0.046559291115864786,0.005243281833827496,0.00026664527831599116
