epoch,train_loss,train_data_loss,train_phys_loss,val_rel_l2,val_mse
0,1.1711454391479492,1.1711454391479492,0.0,0.32565945386886597,0.5471315979957581
1,1.1316219568252563,1.1316219568252563,0.0,0.3194684386253357,0.530548095703125
2,1.0929557085037231,1.0929557085037231,0.0,0.31313255429267883,0.5141498446464539
3,1.0552990436553955,1.0552990436553955,0.0,0.30664899945259094,0.4979862868785858
4,1.0185574293136597,1.0185574293136597,0.0,0.29997915029525757,0.48196297883987427
5,0.9825330376625061,0.9825330376625061,0.0,0.2931567132472992,0.4661199450492859
6,0.9471299052238464,0.9471299052238464,0.0,0.2862383723258972,0.450526624917984
7,0.9124621152877808,0.9124621152877808,0.0,0.2791973054409027,0.4351288080215454
8,0.8784337043762207,0.8784337043762207,0.0,0.2720741331577301,0.42001771926879883
9,0.8451708555221558,0.8451708555221558,0.0,0.2648313641548157,0.40519097447395325
10,0.8125799298286438,0.8125799298286438,0.0,0.2575433552265167,0.39063945412635803
11,0.7807590961456299,0.7807590961456299,0.0,0.25022396445274353,0.37641358375549316
12,0.7497202157974243,0.7497202157974243,0.0,0.2429688274860382,0.36265528202056885
13,0.7193600535392761,0.7193600535392761,0.0,0.23576858639717102,0.34931570291519165
14,0.6896873116493225,0.6896873116493225,0.0,0.22863730788230896,0.3362642824649811
15,0.6607075929641724,0.6607075929641724,0.0,0.22160805761814117,0.32346296310424805
16,0.6322857141494751,0.6322857141494751,0.0,0.21464449167251587,0.31089746952056885
17,0.6043523550033569,0.6043523550033569,0.0,0.20775993168354034,0.2985556125640869
18,0.5768441557884216,0.5768441557884216,0.0,0.2009536474943161,0.28634557127952576
19,0.5497715473175049,0.5497715473175049,0.0,0.19419999420642853,0.2742282748222351
20,0.5231041312217712,0.5231041312217712,0.0,0.18749985098838806,0.2622588276863098
21,0.4969002902507782,0.4969002902507782,0.0,0.18079204857349396,0.2503860294818878
22,0.47117865085601807,0.47117865085601807,0.0,0.1740492284297943,0.23861858248710632
23,0.445970356464386,0.445970356464386,0.0,0.16726034879684448,0.22695939242839813
24,0.4212857186794281,0.4212857186794281,0.0,0.16045863926410675,0.21542741358280182
25,0.39719533920288086,0.39719533920288086,0.0,0.15368270874023438,0.2040729969739914
26,0.3737533688545227,0.3737533688545227,0.0,0.14697834849357605,0.19294191896915436
27,0.35099607706069946,0.35099607706069946,0.0,0.1404474824666977,0.1820993423461914
28,0.32896727323532104,0.32896727323532104,0.0,0.1342114955186844,0.17158591747283936
29,0.3077521026134491,0.3077521026134491,0.0,0.1283997744321823,0.16144326329231262
30,0.28735625743865967,0.28735625743865967,0.0,0.12309689819812775,0.15172182023525238
31,0.2678946256637573,0.2678946256637573,0.0,0.1182711273431778,0.14245660603046417
32,0.24942775070667267,0.24942775070667267,0.0,0.11386585980653763,0.13370221853256226
33,0.23194493353366852,0.23194493353366852,0.0,0.11013436317443848,0.12550878524780273
34,0.21548666059970856,0.21548666059970856,0.0,0.10776861757040024,0.11787181347608566
35,0.20009398460388184,0.20009398460388184,0.0,0.10618128627538681,0.11079355329275131
36,0.18575255572795868,0.18575255572795868,0.0,0.10515802353620529,0.10424690693616867
37,0.1724105179309845,0.1724105179309845,0.0,0.1046135351061821,0.09821449965238571
38,0.16004259884357452,0.16004259884357452,0.0,0.10438564419746399,0.09265854209661484
39,0.14864392578601837,0.14864392578601837,0.0,0.10435882955789566,0.08750845491886139
40,0.1381441056728363,0.1381441056728363,0.0,0.10443583875894547,0.08274253457784653
41,0.12847019731998444,0.12847019731998444,0.0,0.10447193682193756,0.07832079380750656
42,0.11958612501621246,0.11958612501621246,0.0,0.10436929762363434,0.07418327033519745
43,0.11144197732210159,0.11144197732210159,0.0,0.1040617898106575,0.07028881460428238
44,0.10398854315280914,0.10398854315280914,0.0,0.10351434350013733,0.06660827249288559
45,0.09717416018247604,0.09717416018247604,0.0,0.1027032658457756,0.06311950832605362
46,0.0909435972571373,0.0909435972571373,0.0,0.1016785204410553,0.05981627106666565
47,0.08526576310396194,0.08526576310396194,0.0,0.10040560364723206,0.05665400251746178
48,0.08007893711328506,0.08007893711328506,0.0,0.09893455356359482,0.05363394692540169
49,0.0753290206193924,0.0753290206193924,0.0,0.09728630632162094,0.05074367672204971
50,0.07096552103757858,0.07096552103757858,0.0,0.09542528539896011,0.04798077046871185
51,0.06695854663848877,0.06695854663848877,0.0,0.09337161481380463,0.0453268364071846
52,0.06322888284921646,0.06322888284921646,0.0,0.09114130586385727,0.04277477040886879
53,0.059745535254478455,0.059745535254478455,0.0,0.0887482538819313,0.040313974022865295
54,0.05646976828575134,0.05646976828575134,0.0,0.08620335161685944,0.037937819957733154
55,0.053360648453235626,0.053360648453235626,0.0,0.08350541442632675,0.035648494958877563
56,0.05039268359541893,0.05039268359541893,0.0,0.08065678179264069,0.03343835845589638
57,0.04754820093512535,0.04754820093512535,0.0,0.07768499106168747,0.0313105508685112
58,0.044823065400123596,0.044823065400123596,0.0,0.07462096214294434,0.029257575049996376
59,0.042214374989271164,0.042214374989271164,0.0,0.0715114176273346,0.027288854122161865
