epoch,train_loss,train_data_loss,train_phys_loss,val_rel_l2,val_mse
0,1.2264243364334106,1.1038751602172852,1.2254918813705444,0.414361834526062,0.6478756666183472
1,1.1812676191329956,1.063031792640686,1.1823581457138062,0.4058758020401001,0.6220118403434753
2,1.137689471244812,1.0236153602600098,1.1407411098480225,0.3975730836391449,0.5971667766571045
3,1.0953725576400757,0.985323429107666,1.1004916429519653,0.38943445682525635,0.573333203792572
4,1.0541728734970093,0.9480243921279907,1.0614851713180542,0.3814569115638733,0.5504188537597656
5,1.0137783288955688,0.9114426970481873,1.0233564376831055,0.37361398339271545,0.52829909324646
6,0.974250078201294,0.875649631023407,0.9860043525695801,0.3658560514450073,0.5069395303726196
7,0.9358566999435425,0.8409010171890259,0.9495566487312317,0.3582232594490051,0.4865141212940216
8,0.8984502553939819,0.8070217370986938,0.9142853021621704,0.35064613819122314,0.4668269455432892
9,0.8619807958602905,0.7739635705947876,0.8801724910736084,0.34309178590774536,0.4476775527000427
10,0.8261489868164062,0.7414721250534058,0.8467684388160706,0.33547243475914,0.4288187623023987
11,0.7908856868743896,0.7094876170158386,0.8139805197715759,0.32778507471084595,0.4103051424026489
12,0.7562637329101562,0.6780840158462524,0.7817973494529724,0.32002994418144226,0.3921251595020294
13,0.7220171093940735,0.6470183730125427,0.7499874234199524,0.31219491362571716,0.3742542862892151
14,0.6881353855133057,0.6162872910499573,0.7184812426567078,0.30429646372795105,0.3567263185977936
15,0.6544640064239502,0.5857461094856262,0.6871789693832397,0.29630088806152344,0.339427649974823
16,0.6210309863090515,0.5554251074790955,0.6560587882995605,0.2881994843482971,0.3223637640476227
17,0.5879371166229248,0.5254033803939819,0.6253376603126526,0.27997729182243347,0.30560171604156494
18,0.5553511381149292,0.4958423674106598,0.5950875282287598,0.2715829610824585,0.2892041802406311
19,0.5235163569450378,0.4669756591320038,0.565406858921051,0.26300153136253357,0.27302682399749756
20,0.4922671914100647,0.43864405155181885,0.5362314581871033,0.25429242849349976,0.2571324110031128
21,0.4615360498428345,0.41078972816467285,0.5074630975723267,0.24542920291423798,0.24149101972579956
22,0.4312893748283386,0.3833724856376648,0.47916895151138306,0.23644131422042847,0.2261625975370407
23,0.40165483951568604,0.35650137066841125,0.45153480768203735,0.22725166380405426,0.2110803723335266
24,0.37257784605026245,0.33013448119163513,0.4244336485862732,0.21786898374557495,0.19631437957286835
25,0.3442605137825012,0.3044496476650238,0.3981085419654846,0.20832373201847076,0.1819150745868683
26,0.3167904317378998,0.27952778339385986,0.3726264238357544,0.19861812889575958,0.16790486872196198
27,0.29028281569480896,0.25547337532043457,0.3480944335460663,0.18880829215049744,0.15441164374351501
28,0.2648821473121643,0.23241150379180908,0.3247065246105194,0.17892619967460632,0.14154130220413208
29,0.24057802557945251,0.21033576130867004,0.3024227023124695,0.1689300388097763,0.12926626205444336
30,0.21752342581748962,0.18939438462257385,0.2812904715538025,0.15885643661022186,0.11759578436613083
31,0.19586211442947388,0.16972115635871887,0.26140961050987244,0.14870551228523254,0.106551893055439
32,0.17558489739894867,0.15129806101322174,0.2428683191537857,0.13847991824150085,0.0961780920624733
33,0.15671856701374054,0.13414476811885834,0.2257380187511444,0.12823982536792755,0.08655184507369995
34,0.13935065269470215,0.11834380775690079,0.2100684940814972,0.1181696429848671,0.07772336155176163
35,0.12361448258161545,0.10401676595211029,0.1959771364927292,0.10884024947881699,0.06973043829202652
36,0.10951411724090576,0.09117636829614639,0.18337750434875488,0.10071699321269989,0.06259619444608688
37,0.09704674780368805,0.07982546836137772,0.17221280932426453,0.09367328882217407,0.05634273588657379
38,0.08618654310703278,0.06994690746068954,0.1623963713645935,0.08750955015420914,0.0509633794426918
39,0.07691611349582672,0.061528392136096954,0.15387722849845886,0.08286667615175247,0.04643316566944122
40,0.06914901733398438,0.054493170231580734,0.14655844867229462,0.07978815585374832,0.042733997106552124
41,0.06279328465461731,0.04875936359167099,0.14033924043178558,0.07765014469623566,0.03982257470488548
42,0.057739175856113434,0.04422513395547867,0.13514040410518646,0.0764496773481369,0.03764808550477028
43,0.05387697368860245,0.04079161584377289,0.1308535635471344,0.0760113075375557,0.03613102808594704
44,0.05106818303465843,0.03833066672086716,0.12737515568733215,0.07630350440740585,0.035163816064596176
45,0.04914306476712227,0.03668368235230446,0.1245938166975975,0.07716715335845947,0.03465031832456589
46,0.04792845621705055,0.0356927327811718,0.12235722690820694,0.07842813432216644,0.034475985914468765
47,0.04724346846342087,0.03518204391002655,0.12061426043510437,0.07992711663246155,0.03452737629413605
48,0.04689110070466995,0.03496314212679863,0.11927958577871323,0.08152199536561966,0.03469737991690636
49,0.04671192169189453,0.03488881140947342,0.11823109537363052,0.0830095037817955,0.03488348796963692
50,0.04656805843114853,0.03482900932431221,0.11739048361778259,0.08427818864583969,0.035007257014513016
51,0.04634769260883331,0.03468749672174454,0.11660195142030716,0.08517363667488098,0.03501305729150772
52,0.04597053676843643,0.034388959407806396,0.11581578850746155,0.08565674722194672,0.03485958278179169
53,0.045399464666843414,0.03389638662338257,0.11503077298402786,0.08572330325841904,0.03452378511428833
