epoch,train_loss,train_data_loss,train_phys_loss,phys_data_ratio,grad_norm,val_rel_l2,val_mse
0,1.188122272491455,0.9364688992500305,2.516533374786377,2.6872578222317243,3.0529397691790194,0.2960658371448517,0.3270034193992615
1,0.631688803434372,0.4849526584148407,1.467361330986023,3.0257826316126826,2.2750912040014404,0.19221267104148865,0.1472148299217224
2,0.28909844160079956,0.2016458958387375,0.8745252788066864,4.336935672155071,1.4353675151087688,0.09860312193632126,0.053137846291065216
3,0.14432934671640396,0.07651978358626366,0.678095668554306,8.86170395123848,0.8648943339736128,0.07589080929756165,0.026127196848392487
4,0.1185920462012291,0.05205541290342808,0.6653662919998169,12.781884820204732,1.021907188170677,0.10050103813409805,0.03672538697719574
5,0.13993840664625168,0.07343627139925957,0.6650213897228241,9.055761915079056,1.575561989998893,0.1086743101477623,0.04019976407289505
6,0.12510674446821213,0.06792443059384823,0.5718231797218323,8.418520033550655,1.560779757165887,0.08712736517190933,0.026044372469186783
7,0.0832679308950901,0.03881518356502056,0.44452744722366333,11.452411309069841,1.0729748398045724,0.05134870111942291,0.011349361389875412
8,0.055068258196115494,0.019027880392968655,0.36040374636650085,18.940824670081504,0.615153245905973,0.03227415308356285,0.006369464099407196
9,0.04341842234134674,0.013773975428193808,0.29644444584846497,21.522068729821886,0.5316591553680065,0.039398424327373505,0.0075034331530332565
10,0.040685178712010384,0.01601515430957079,0.2467002272605896,15.404174227229237,0.6384049134673593,0.044515687972307205,0.00801245030015707
11,0.035294752568006516,0.016287977807223797,0.19006775319576263,11.669205069242338,0.6352455683350746,0.04062237590551376,0.0065786102786660194
12,0.02799815498292446,0.013466211967170238,0.14531941711902618,10.791410195629298,0.5322438192552019,0.031718745827674866,0.004638695158064365
13,0.02074485644698143,0.009300446137785912,0.11444409936666489,12.305226832259226,0.39198507317977177,0.02432871423661709,0.003503815270960331
14,0.016293655149638653,0.0061866240575909615,0.10107031464576721,16.33690906460598,0.2904395021737063,0.020826010033488274,0.002981928875669837
15,0.01508567901328206,0.004852889571338892,0.10232789814472198,21.08597293230601,0.2908850700524347,0.02046249993145466,0.002941115526482463
16,0.014636345207691193,0.005119455512613058,0.09516889229416847,18.589651196244624,0.3197150693013993,0.02147534117102623,0.003151241922751069
17,0.01313021034002304,0.005843790713697672,0.07286419533193111,12.468652438414606,0.3178461235909077,0.02203354239463806,0.003242634003981948
18,0.010174764320254326,0.005734465550631285,0.04440298676490784,7.7431778729614456,0.2686999119168255,0.020850326865911484,0.002914850600063801
19,0.007837296463549137,0.004725060309283435,0.0311223603785038,6.586658865995208,0.18681415789086922,0.018974006175994873,0.002487786579877138
20,0.006872781785205007,0.0036888663889840245,0.03183915372937918,8.631148535078337,0.1306290740227879,0.018608612939715385,0.002422767225652933
21,0.007244092412292957,0.0035697472048923373,0.03674345090985298,10.29301202603257,0.17287365278621883,0.018805958330631256,0.002346200169995427
22,0.007241019047796726,0.0036679685581475496,0.035730501636862755,9.741223532981397,0.1991800636682009,0.018004149198532104,0.0021424193400889635
