model_name,is_physics_informed,physics_prior,capacity_name,hidden_widths,parameter_count,dataset_size,data_seed,train_seed,status,failure_reason,best_epoch,train_rel_l2,val_rel_l2,test_rel_l2,train_mse,val_mse,test_mse,runtime_seconds,diverged,nan_detected,eligible_for_fit,data_root,run_dir,config_path,history_path,checkpoint_path,metrics_path
piml-simpson,True,simpson,large,"256,256",67588,64,11,101,success,,366,0.0015029010828584433,0.0069232527166605,0.006604535970836878,1.0283655683451798e-05,0.0008318564505316317,0.0007013884023763239,3.2806975841522217,False,False,True,/home/lucas-perrier/Documents/projects/scaling-piml/data/data_seed=11,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=64/data_seed=11/train_seed=101,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=64/data_seed=11/train_seed=101/config.yaml,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=64/data_seed=11/train_seed=101/history.csv,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=64/data_seed=11/train_seed=101/best.pt,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=64/data_seed=11/train_seed=101/metrics.json
piml-simpson,True,simpson,large,"256,256",67588,64,11,202,success,,237,0.0020825450774282217,0.007471347693353891,0.007112022489309311,2.730828055064194e-05,0.0008331078570336103,0.0007109089056029916,2.3899524211883545,False,False,True,/home/lucas-perrier/Documents/projects/scaling-piml/data/data_seed=11,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=64/data_seed=11/train_seed=202,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=64/data_seed=11/train_seed=202/config.yaml,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=64/data_seed=11/train_seed=202/history.csv,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=64/data_seed=11/train_seed=202/best.pt,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=64/data_seed=11/train_seed=202/metrics.json
piml-simpson,True,simpson,large,"256,256",67588,64,11,303,success,,347,0.0017375373281538486,0.008339443244040012,0.007788173388689756,1.550013075757306e-05,0.0012516856659203768,0.0010388410883024335,3.0572526454925537,False,False,True,/home/lucas-perrier/Documents/projects/scaling-piml/data/data_seed=11,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=64/data_seed=11/train_seed=303,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=64/data_seed=11/train_seed=303/config.yaml,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=64/data_seed=11/train_seed=303/history.csv,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=64/data_seed=11/train_seed=303/best.pt,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=64/data_seed=11/train_seed=303/metrics.json
piml-simpson,True,simpson,large,"256,256",67588,64,22,101,success,,364,0.0013809181982651353,0.003919600509107113,0.0035860578063875437,1.0981760169670451e-05,0.00012257815978955477,0.0001013657747535035,3.1859939098358154,False,False,True,/home/lucas-perrier/Documents/projects/scaling-piml/data/data_seed=22,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=64/data_seed=22/train_seed=101,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=64/data_seed=22/train_seed=101/config.yaml,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=64/data_seed=22/train_seed=101/history.csv,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=64/data_seed=22/train_seed=101/best.pt,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=64/data_seed=22/train_seed=101/metrics.json
piml-simpson,True,simpson,large,"256,256",67588,64,22,202,success,,399,0.0015421246644109488,0.004153371322900057,0.003946033306419849,1.3048219443589915e-05,0.0001315660629188642,0.00011650426313281059,3.2927095890045166,False,False,True,/home/lucas-perrier/Documents/projects/scaling-piml/data/data_seed=22,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=64/data_seed=22/train_seed=202,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=64/data_seed=22/train_seed=202/config.yaml,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=64/data_seed=22/train_seed=202/history.csv,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=64/data_seed=22/train_seed=202/best.pt,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=64/data_seed=22/train_seed=202/metrics.json
piml-simpson,True,simpson,large,"256,256",67588,64,22,303,success,,379,0.0016424624482169747,0.004097338765859604,0.0037471409887075424,1.5768990124342963e-05,0.00016652235353831202,0.00014076904335524887,3.172105312347412,False,False,True,/home/lucas-perrier/Documents/projects/scaling-piml/data/data_seed=22,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=64/data_seed=22/train_seed=303,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=64/data_seed=22/train_seed=303/config.yaml,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=64/data_seed=22/train_seed=303/history.csv,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=64/data_seed=22/train_seed=303/best.pt,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=64/data_seed=22/train_seed=303/metrics.json
piml-simpson,True,simpson,large,"256,256",67588,64,33,101,success,,396,0.0014152959920465946,0.004197271540760994,0.004432288929820061,1.0185185601585545e-05,0.0002198694710386917,0.0002522274444345385,3.153883934020996,False,False,True,/home/lucas-perrier/Documents/projects/scaling-piml/data/data_seed=33,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=64/data_seed=33/train_seed=101,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=64/data_seed=33/train_seed=101/config.yaml,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=64/data_seed=33/train_seed=101/history.csv,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=64/data_seed=33/train_seed=101/best.pt,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=64/data_seed=33/train_seed=101/metrics.json
piml-simpson,True,simpson,large,"256,256",67588,64,33,202,success,,358,0.0015368051826953888,0.005091654136776924,0.0050898352637887,1.6002277334337123e-05,0.00027058698469772935,0.0003078944282606244,3.223910331726074,False,False,True,/home/lucas-perrier/Documents/projects/scaling-piml/data/data_seed=33,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=64/data_seed=33/train_seed=202,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=64/data_seed=33/train_seed=202/config.yaml,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=64/data_seed=33/train_seed=202/history.csv,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=64/data_seed=33/train_seed=202/best.pt,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=64/data_seed=33/train_seed=202/metrics.json
piml-simpson,True,simpson,large,"256,256",67588,64,33,303,success,,399,0.0016224037390202284,0.004745269659906626,0.005006494931876659,1.7412468878319487e-05,0.00027355397469364107,0.0003144714573863894,3.2796523571014404,False,False,True,/home/lucas-perrier/Documents/projects/scaling-piml/data/data_seed=33,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=64/data_seed=33/train_seed=303,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=64/data_seed=33/train_seed=303/config.yaml,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=64/data_seed=33/train_seed=303/history.csv,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=64/data_seed=33/train_seed=303/best.pt,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=64/data_seed=33/train_seed=303/metrics.json
piml-simpson,True,simpson,large,"256,256",67588,128,11,101,success,,393,0.0017821064684540033,0.0032118053641170263,0.0031312122009694576,1.2692980817519128e-05,0.00010130679584108293,9.914054680848494e-05,3.4101645946502686,False,False,True,/home/lucas-perrier/Documents/projects/scaling-piml/data/data_seed=11,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=128/data_seed=11/train_seed=101,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=128/data_seed=11/train_seed=101/config.yaml,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=128/data_seed=11/train_seed=101/history.csv,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=128/data_seed=11/train_seed=101/best.pt,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=128/data_seed=11/train_seed=101/metrics.json
piml-simpson,True,simpson,large,"256,256",67588,128,11,202,success,,375,0.0016836109571158886,0.003969776444137096,0.003617388429120183,1.5804160284460522e-05,0.0001472950680181384,0.00013040410703979433,3.3966896533966064,False,False,True,/home/lucas-perrier/Documents/projects/scaling-piml/data/data_seed=11,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=128/data_seed=11/train_seed=202,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=128/data_seed=11/train_seed=202/config.yaml,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=128/data_seed=11/train_seed=202/history.csv,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=128/data_seed=11/train_seed=202/best.pt,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=128/data_seed=11/train_seed=202/metrics.json
piml-simpson,True,simpson,large,"256,256",67588,128,11,303,success,,394,0.0017901684623211622,0.00348461396060884,0.0032670358195900917,1.6722173313610256e-05,0.00011856319906655699,0.0001086829142877832,3.494755506515503,False,False,True,/home/lucas-perrier/Documents/projects/scaling-piml/data/data_seed=11,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=128/data_seed=11/train_seed=303,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=128/data_seed=11/train_seed=303/config.yaml,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=128/data_seed=11/train_seed=303/history.csv,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=128/data_seed=11/train_seed=303/best.pt,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=128/data_seed=11/train_seed=303/metrics.json
piml-simpson,True,simpson,large,"256,256",67588,128,22,101,success,,394,0.0018355975626036525,0.003055230248719454,0.002881638938561082,1.979317494260613e-05,8.666093344800174e-05,7.312019442906603e-05,3.381718158721924,False,False,True,/home/lucas-perrier/Documents/projects/scaling-piml/data/data_seed=22,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=128/data_seed=22/train_seed=101,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=128/data_seed=22/train_seed=101/config.yaml,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=128/data_seed=22/train_seed=101/history.csv,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=128/data_seed=22/train_seed=101/best.pt,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=128/data_seed=22/train_seed=101/metrics.json
piml-simpson,True,simpson,large,"256,256",67588,128,22,202,success,,397,0.001954517560079694,0.0037174709141254425,0.0034108879044651985,2.1124029444763437e-05,0.00011733514838851988,9.269962174585089e-05,3.510082960128784,False,False,True,/home/lucas-perrier/Documents/projects/scaling-piml/data/data_seed=22,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=128/data_seed=22/train_seed=202,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=128/data_seed=22/train_seed=202/config.yaml,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=128/data_seed=22/train_seed=202/history.csv,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=128/data_seed=22/train_seed=202/best.pt,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=128/data_seed=22/train_seed=202/metrics.json
piml-simpson,True,simpson,large,"256,256",67588,128,22,303,success,,399,0.0020774214062839746,0.00327509013004601,0.003103177063167095,2.2171723685460165e-05,9.927275823429227e-05,8.65140973473899e-05,3.7340264320373535,False,False,True,/home/lucas-perrier/Documents/projects/scaling-piml/data/data_seed=22,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=128/data_seed=22/train_seed=303,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=128/data_seed=22/train_seed=303/config.yaml,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=128/data_seed=22/train_seed=303/history.csv,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=128/data_seed=22/train_seed=303/best.pt,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=128/data_seed=22/train_seed=303/metrics.json
piml-simpson,True,simpson,large,"256,256",67588,128,33,101,success,,268,0.002090245485305786,0.003603427205234766,0.0038114734925329685,2.846673123713117e-05,0.0001838306779973209,0.0002089681220240891,2.8597793579101562,False,False,True,/home/lucas-perrier/Documents/projects/scaling-piml/data/data_seed=33,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=128/data_seed=33/train_seed=101,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=128/data_seed=33/train_seed=101/config.yaml,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=128/data_seed=33/train_seed=101/history.csv,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=128/data_seed=33/train_seed=101/best.pt,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=128/data_seed=33/train_seed=101/metrics.json
piml-simpson,True,simpson,large,"256,256",67588,128,33,202,success,,399,0.0018466180190443993,0.003285884391516447,0.0035978357773274183,1.4715662473463453e-05,0.00012776067887898535,0.00015351519687101245,3.2614688873291016,False,False,True,/home/lucas-perrier/Documents/projects/scaling-piml/data/data_seed=33,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=128/data_seed=33/train_seed=202,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=128/data_seed=33/train_seed=202/config.yaml,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=128/data_seed=33/train_seed=202/history.csv,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=128/data_seed=33/train_seed=202/best.pt,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=128/data_seed=33/train_seed=202/metrics.json
piml-simpson,True,simpson,large,"256,256",67588,128,33,303,success,,311,0.0018519640434533358,0.0028223074041306973,0.00287376600317657,2.0986022718716413e-05,0.0001433556608390063,0.00017545903392601758,2.9512579441070557,False,False,True,/home/lucas-perrier/Documents/projects/scaling-piml/data/data_seed=33,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=128/data_seed=33/train_seed=303,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=128/data_seed=33/train_seed=303/config.yaml,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=128/data_seed=33/train_seed=303/history.csv,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=128/data_seed=33/train_seed=303/best.pt,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=128/data_seed=33/train_seed=303/metrics.json
piml-simpson,True,simpson,large,"256,256",67588,256,11,101,success,,298,0.0015460541471838951,0.002360764890909195,0.0022637241054326296,1.1203193935216404e-05,4.851246194448322e-05,4.270245335646905e-05,3.1213741302490234,False,False,True,/home/lucas-perrier/Documents/projects/scaling-piml/data/data_seed=11,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=256/data_seed=11/train_seed=101,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=256/data_seed=11/train_seed=101/config.yaml,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=256/data_seed=11/train_seed=101/history.csv,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=256/data_seed=11/train_seed=101/best.pt,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=256/data_seed=11/train_seed=101/metrics.json
piml-simpson,True,simpson,large,"256,256",67588,256,11,202,success,,395,0.001484564272686839,0.0028192864265292883,0.0025876075960695744,1.2915807019453496e-05,8.886939031071961e-05,7.075188477756456e-05,4.063216686248779,False,False,True,/home/lucas-perrier/Documents/projects/scaling-piml/data/data_seed=11,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=256/data_seed=11/train_seed=202,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=256/data_seed=11/train_seed=202/config.yaml,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=256/data_seed=11/train_seed=202/history.csv,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=256/data_seed=11/train_seed=202/best.pt,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=256/data_seed=11/train_seed=202/metrics.json
piml-simpson,True,simpson,large,"256,256",67588,256,11,303,success,,330,0.0015623642830178142,0.0026339171454310417,0.002486825454980135,1.2494437214627396e-05,7.615122012794018e-05,6.354996003210545e-05,3.5149714946746826,False,False,True,/home/lucas-perrier/Documents/projects/scaling-piml/data/data_seed=11,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=256/data_seed=11/train_seed=303,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=256/data_seed=11/train_seed=303/config.yaml,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=256/data_seed=11/train_seed=303/history.csv,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=256/data_seed=11/train_seed=303/best.pt,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=256/data_seed=11/train_seed=303/metrics.json
piml-simpson,True,simpson,large,"256,256",67588,256,22,101,success,,394,0.001561598270200193,0.002377615310251713,0.0023201361764222383,1.1838855243695434e-05,4.047362017445266e-05,3.9935453969519585e-05,4.315453290939331,False,False,True,/home/lucas-perrier/Documents/projects/scaling-piml/data/data_seed=22,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=256/data_seed=22/train_seed=101,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=256/data_seed=22/train_seed=101/config.yaml,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=256/data_seed=22/train_seed=101/history.csv,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=256/data_seed=22/train_seed=101/best.pt,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=256/data_seed=22/train_seed=101/metrics.json
piml-simpson,True,simpson,large,"256,256",67588,256,22,202,success,,339,0.0015056203119456768,0.0023383679799735546,0.002262437017634511,1.030756720865611e-05,3.985944567830302e-05,3.607952385209501e-05,3.43742299079895,False,False,True,/home/lucas-perrier/Documents/projects/scaling-piml/data/data_seed=22,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=256/data_seed=22/train_seed=202,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=256/data_seed=22/train_seed=202/config.yaml,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=256/data_seed=22/train_seed=202/history.csv,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=256/data_seed=22/train_seed=202/best.pt,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=256/data_seed=22/train_seed=202/metrics.json
piml-simpson,True,simpson,large,"256,256",67588,256,22,303,success,,366,0.0013461303897202015,0.0020679542794823647,0.0019654110074043274,8.508961400366388e-06,3.0194494684110396e-05,2.7892687285202555e-05,4.355818033218384,False,False,True,/home/lucas-perrier/Documents/projects/scaling-piml/data/data_seed=22,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=256/data_seed=22/train_seed=303,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=256/data_seed=22/train_seed=303/config.yaml,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=256/data_seed=22/train_seed=303/history.csv,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=256/data_seed=22/train_seed=303/best.pt,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=256/data_seed=22/train_seed=303/metrics.json
piml-simpson,True,simpson,large,"256,256",67588,256,33,101,success,,236,0.0015755451750010252,0.0022108256816864014,0.0024064790923148394,1.5303035979741253e-05,4.368738882476464e-05,4.5690037950407714e-05,2.7937002182006836,False,False,True,/home/lucas-perrier/Documents/projects/scaling-piml/data/data_seed=33,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=256/data_seed=33/train_seed=101,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=256/data_seed=33/train_seed=101/config.yaml,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=256/data_seed=33/train_seed=101/history.csv,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=256/data_seed=33/train_seed=101/best.pt,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=256/data_seed=33/train_seed=101/metrics.json
piml-simpson,True,simpson,large,"256,256",67588,256,33,202,success,,245,0.0015603146748617291,0.0023119107354432344,0.0024434211663901806,1.435658850823529e-05,4.2687999666668475e-05,4.137607174925506e-05,2.7854182720184326,False,False,True,/home/lucas-perrier/Documents/projects/scaling-piml/data/data_seed=33,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=256/data_seed=33/train_seed=202,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=256/data_seed=33/train_seed=202/config.yaml,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=256/data_seed=33/train_seed=202/history.csv,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=256/data_seed=33/train_seed=202/best.pt,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=256/data_seed=33/train_seed=202/metrics.json
piml-simpson,True,simpson,large,"256,256",67588,256,33,303,success,,246,0.0015751426108181477,0.0022216716315597296,0.0022655553184449673,1.536242780275643e-05,4.203208663966507e-05,4.004200309282169e-05,3.389936685562134,False,False,True,/home/lucas-perrier/Documents/projects/scaling-piml/data/data_seed=33,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=256/data_seed=33/train_seed=303,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=256/data_seed=33/train_seed=303/config.yaml,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=256/data_seed=33/train_seed=303/history.csv,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=256/data_seed=33/train_seed=303/best.pt,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=256/data_seed=33/train_seed=303/metrics.json
piml-simpson,True,simpson,large,"256,256",67588,512,11,101,success,,229,0.0012467235792428255,0.0015489945653825998,0.0015434665838256478,8.40291704662377e-06,1.644322219362948e-05,1.642300958337728e-05,4.1999428272247314,False,False,True,/home/lucas-perrier/Documents/projects/scaling-piml/data/data_seed=11,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=512/data_seed=11/train_seed=101,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=512/data_seed=11/train_seed=101/config.yaml,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=512/data_seed=11/train_seed=101/history.csv,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=512/data_seed=11/train_seed=101/best.pt,/home/lucas-perrier/Documents/projects/scaling-piml/runs-simpson/model=piml-simpson/capacity=large/D=512/data_seed=11/train_seed=101/metrics.json
