epoch,train_loss,train_data_loss,train_phys_loss,phys_data_ratio,grad_norm,val_rel_l2,val_mse
0,1.5339922904968262,1.097794771194458,4.361974716186523,3.97339724203684,1.4969860728245648,0.32024386525154114,0.5012229084968567
1,1.5108228921890259,1.0842195749282837,4.266033172607422,3.9346579523705807,1.48297488433871,0.3179219365119934,0.4939259886741638
2,1.4878320693969727,1.070605754852295,4.1722636222839355,3.897105543636423,1.475461398175032,0.3155944347381592,0.48666366934776306
3,1.464518427848816,1.056954026222229,4.075643539428711,3.856027261654794,1.4801262256413994,0.3132251501083374,0.47940579056739807
4,1.4411628246307373,1.0433584451675415,3.978044271469116,3.812730217399377,1.4742702225454032,0.31079918146133423,0.47212904691696167
5,1.4177950620651245,1.0297536849975586,3.88041353225708,3.768292931397745,1.473600248947916,0.3083138167858124,0.4648377597332001
6,1.3943638801574707,1.016011357307434,3.783524513244629,3.7238998226077658,1.4665552542312914,0.30578547716140747,0.4575520157814026
7,1.3708903789520264,1.0022491216659546,3.6864118576049805,3.6781392748714685,1.4635994056278845,0.30323082208633423,0.450298935174942
8,1.3472800254821777,0.988420307636261,3.588597536087036,3.630639221354041,1.4602394579526992,0.30064857006073,0.44307753443717957
9,1.3236360549926758,0.9745510816574097,3.490849733352661,3.582007961466531,1.4584274165118611,0.2980543076992035,0.4359128773212433
10,1.299959421157837,0.960723876953125,3.392354965209961,3.531040548267209,1.4550039969209567,0.2954270839691162,0.4287661015987396
11,1.2762346267700195,0.9468871355056763,3.2934741973876953,3.478212000027697,1.4544351119439822,0.2927621603012085,0.42163294553756714
12,1.2524511814117432,0.9329712390899658,3.1947989463806152,3.4243273667223333,1.4494591334756182,0.29005569219589233,0.41449546813964844
13,1.228682518005371,0.9190263748168945,3.096561908721924,3.369393951657675,1.445105450203579,0.2873135209083557,0.4073581397533417
14,1.2048921585083008,0.9050541520118713,2.998380661010742,3.312929568187223,1.4450479752943612,0.2845216393470764,0.40020495653152466
15,1.180978775024414,0.8909695148468018,2.900092601776123,3.2549852194154827,1.4443321106224847,0.28167471289634705,0.3930301368236542
16,1.1569350957870483,0.8767038583755493,2.8023123741149902,3.196418434050712,1.44361661283435,0.2787690758705139,0.3858335316181183
17,1.132812738418579,0.8623179197311401,2.7049474716186523,3.1368331907819114,1.4431669872226565,0.2757810950279236,0.3785870671272278
18,1.108431100845337,0.8476701974868774,2.607609272003174,3.076207326545229,1.4473486354774645,0.27271491289138794,0.3712904453277588
19,1.0839171409606934,0.832906186580658,2.5101094245910645,3.013676047834215,1.4458867235788584,0.2695782482624054,0.36395367980003357
20,1.059349775314331,0.8180449604988098,2.4130477905273438,2.9497740430501125,1.44311300553603,0.26635944843292236,0.3565645217895508
21,1.0347439050674438,0.8030456900596619,2.316981792449951,2.885242796431436,1.4423036216911997,0.2630505859851837,0.349116712808609
